DEPTH,BDCFM,DTCR,Por,Permeability,Water_saturation,Clay,Sand,Calcite,UGas_QE,UOil_QE,UWater_QE
3855.7,2.417999983,68.1277,0.1312272,8.639710426,1.0,0.03427521,0.8344976,0.0,0.0,0.0,0.1312272
3855.8,2.421999931,68.1498,0.1277792,6.74527216,1.0,0.04945317,0.8227676,0.0,0.0,0.0,0.1277792
3855.9,2.446000099,68.0467,0.1175979,3.24761796,1.0,0.07032414,0.8059031,0.006174889,0.0,0.0,0.1175979
3856.0,2.45600009,67.8722,0.1144844,2.597121,1.0,0.06511083,0.8204048,0.0,0.0,0.0,0.1144844
3856.1,2.454999924,67.5958,0.116549,3.012059927,1.0,0.04426223,0.8391888,0.0,0.0,0.0,0.116549
3856.2,2.457999945,67.2793,0.1145865,2.616230965,1.0,0.03724797,0.8481655,0.0,0.0,0.0,0.1145865
3856.3,2.467000008,66.9512,0.1091445,1.770130992,1.0,0.05537443,0.835481,0.0,0.0,0.0,0.1091445
3856.4,2.474999905,66.647,0.1095185,1.818305969,1.0,0.04556881,0.8449126,0.0,0.0,0.0,0.1095185
3856.5,2.469000101,66.4062,0.1115264,2.100233078,1.0,0.04211037,0.8463632,0.0,0.0,0.0,0.1115264
3856.6,2.471999884,66.2148,0.1049928,1.313902974,1.0,0.08220708,0.8128001,0.0,0.0,0.0,0.1049928
3856.7,2.482000113,66.1296,0.1025118,1.099539995,1.0,0.09146738,0.8060209,0.0,0.0,0.0,0.1025118
3856.8,2.490999937,66.1041,0.1011261,0.995425999,1.0,0.08634195,0.8125319,0.0,0.0,0.0,0.1011261
3856.9,2.479000092,66.1208,0.1048116,1.296921015,1.0,0.0816237,0.8135647,0.0,0.0,0.0,0.1048116
3857.0,2.473999977,66.1751,0.1066128,1.475955009,1.0,0.08370304,0.8096841,0.0,0.0,0.0,0.1066128
3857.1,2.467000008,66.2203,0.1105145,1.953076005,1.0,0.07985944,0.809626,0.0,0.0,0.0,0.1105145
3857.2,2.453999996,66.2567,0.1201561,3.902349949,1.0,0.04179864,0.8380452,0.0,0.0,0.0,0.1201561
3857.3,2.447999954,66.2479,0.1208925,4.114201069,1.0,0.04297761,0.8361298,0.0,0.0,0.0,0.1208925
3857.4,2.459000111,66.2207,0.1124033,2.236696959,1.0,0.07344481,0.8141519,0.0,0.0,0.0,0.1124033
3857.5,2.473999977,66.1761,0.1046012,1.27747798,1.0,0.09646132,0.7803649,0.01857257,0.0,0.0,0.1046012
3857.6,2.496000051,66.1384,0.09275209,0.545660973,1.0,0.1432306,0.7640173,0.0,0.0,0.0,0.09275209
3857.7,2.517999887,66.124,0.0836238,0.283349007,1.0,0.1728019,0.7435743,0.0,0.0,0.0,0.0836238
3857.8,2.510999918,66.1363,0.0914356,0.496452004,1.0,0.1368524,0.771712,0.0,0.0,0.0,0.0914356
3857.9,2.477999926,66.2129,0.1073689,1.558284998,1.0,0.08164159,0.8109894,0.0,0.0,0.0,0.1073689
3858.0,2.446000099,66.3177,0.1221084,4.489467144,1.0,0.03465132,0.8432403,0.0,0.0,0.0,0.1221084
3858.1,2.436000109,66.4566,0.1315959,8.871476173,1.0,0.0,0.8684041,0.0,0.0,0.0,0.1315959
3858.2,2.453000069,66.6236,0.1247674,5.433721066,1.0,0.008239567,0.866993,0.0,0.0,0.0,0.1247674
3858.3,2.463999987,66.7947,0.1190909,3.615052938,1.0,0.02092256,0.8599865,0.0,0.0,0.0,0.1190909
3858.4,2.480000019,66.9667,0.1105711,1.961032033,1.0,0.04513406,0.8442948,0.0,0.0,0.0,0.1105711
3858.5,2.476999998,67.1139,0.1078093,1.608337998,1.0,0.04918943,0.8430012,0.0,0.0,0.0,0.1078093
3858.6,2.470999956,67.2356,0.1079835,1.628571987,1.0,0.05474048,0.837276,0.0,0.0,0.0,0.1079835
3858.7,2.470000029,67.3127,0.1113498,2.073771,1.0,0.03895566,0.8496946,0.0,0.0,0.0,0.1113498
3858.8,2.463000059,67.3063,0.1146962,2.636907101,1.0,0.03223486,0.853069,0.0,0.0,0.0,0.1146962
3858.9,2.443000078,67.2443,0.1212753,4.228830814,1.0,0.01679148,0.8619332,0.0,0.0,0.0,0.1212753
3859.0,2.434999943,67.0909,0.1229318,4.762841225,1.0,0.02016825,0.8568999,0.0,0.0,0.0,0.1229318
3859.1,2.437999964,66.8572,0.1248655,5.472120762,1.0,0.002884227,0.8722503,0.0,0.0,0.0,0.1248655
3859.2,2.453000069,66.5852,0.114365,2.574951887,1.0,0.03723252,0.8484025,0.0,0.0,0.0,0.114365
3859.3,2.477999926,66.274,0.0956675,0.672697008,1.0,0.1151546,0.7891779,0.0,0.0,0.0,0.0956675
3859.4,2.513000011,65.9802,0.08115888,0.237394005,1.0,0.1605733,0.7582678,0.0,0.0,0.0,0.08115888
3859.5,2.542000055,65.7086,0.07102119,0.114656001,1.0,0.1888381,0.7401407,0.0,0.0,0.0,0.07102119
3859.6,2.526000023,65.5063,0.08096754,0.234154999,1.0,0.1490343,0.7699981,0.0,0.0,0.0,0.08096754
3859.7,2.497999907,65.3703,0.09381665,0.588997006,1.0,0.09584728,0.8103361,0.0,0.0,0.0,0.09381665
3859.8,2.477999926,65.28,0.1011417,0.996541023,1.0,0.07533728,0.823521,0.0,0.0,0.0,0.1011417
3859.9,2.480000019,65.2603,0.102935,1.133455992,1.0,0.07435323,0.8227118,0.0,0.0,0.0,0.102935
3860.0,2.480999947,65.2675,0.1052157,1.335100055,1.0,0.06542119,0.8293631,0.0,0.0,0.0,0.1052157
3860.1,2.486999989,65.2933,0.102832,1.125112057,1.0,0.05578091,0.841387,0.0,0.0,0.0,0.102832
3860.2,2.502000093,65.3308,0.09338032,0.570833981,1.0,0.09341526,0.8132044,0.0,0.0,0.0,0.09338032
3860.3,2.493000031,65.3663,0.0980159,0.796229005,1.0,0.07268817,0.8292959,0.0,0.0,0.0,0.0980159
3860.4,2.47300005,65.4,0.1100695,1.891662002,1.0,0.01360894,0.8763216,0.0,0.0,0.0,0.1100695
3860.5,2.471999884,65.4275,0.1085414,1.695119977,1.0,0.01661471,0.874844,0.0,0.0,0.0,0.1085414
3860.6,2.48300004,65.4514,0.1042098,1.242081046,1.0,0.02777202,0.8680182,0.0,0.0,0.0,0.1042098
3860.7,2.49000001,65.4717,0.1018218,1.046398044,1.0,0.03489764,0.8632806,0.0,0.0,0.0,0.1018218
3860.8,2.483999968,65.4842,0.1029138,1.131736994,1.0,0.03080672,0.8662794,0.0,0.0,0.0,0.1029138
3860.9,2.474999905,65.4965,0.1058581,1.398113012,1.0,0.01737324,0.8767686,0.0,0.0,0.0,0.1058581
3861.0,2.470999956,65.5088,0.1047767,1.293678999,1.0,0.01776298,0.8774603,0.0,0.0,0.0,0.1047767
3861.1,2.480000019,65.5419,0.104853,1.300778985,1.0,0.03806001,0.857087,0.0,0.0,0.0,0.104853
3861.2,2.49000001,65.6007,0.1012659,1.005465984,1.0,0.04054883,0.8581852,0.0,0.0,0.0,0.1012659
3861.3,2.477999926,65.6938,0.1077058,1.596425056,1.0,0.0,0.8922942,0.0,0.0,0.0,0.1077058
3861.4,2.470000029,65.8682,0.1108951,2.007173061,1.0,0.0,0.8891049,0.0,0.0,0.0,0.1108951
3861.5,2.469000101,66.087,0.1124108,2.237905979,1.0,0.03527528,0.8523139,0.0,0.0,0.0,0.1124108
3861.6,2.461999893,66.3654,0.1105412,1.956828952,1.0,0.02789321,0.8615655,0.0,0.0,0.0,0.1105412
3861.7,2.467999935,66.6805,0.1142628,2.556134939,1.0,0.0,0.8857372,0.0,0.0,0.0,0.1142628
3861.8,2.476999998,66.9858,0.1121429,2.195274115,1.0,0.01930326,0.8685539,0.0,0.0,0.0,0.1121429
3861.9,2.457999945,67.2545,0.1170117,3.113797903,1.0,0.01556243,0.8674258,0.0,0.0,0.0,0.1170117
3862.0,2.440000057,67.4082,0.1240742,5.16992712,1.0,0.00419873,0.871727,0.0,0.0,0.0,0.1240742
3862.1,2.444999933,67.4896,0.1150846,2.711477041,1.0,0.09231139,0.792604,0.0,0.0,0.0,0.1150846
3862.2,2.47300005,67.4557,0.09092918,0.478727013,1.0,0.2179406,0.67983,0.01130033,0.0,0.0,0.09092918
3862.3,2.532000065,67.3794,0.05645582,0.040297002,1.0,0.3622875,0.5680294,0.01322722,0.0,0.0,0.05645582
3862.4,2.592000008,67.3139,0.02685207,0.004812,1.0,0.4693516,0.4783924,0.02540403,0.0,0.0,0.02685207
3862.5,2.619999886,67.3385,0.01656681,0.002299,1.0,0.5329,0.4223979,0.02813519,0.0,0.0,0.01656681
3862.6,2.624000072,67.5375,0.01734875,0.002432,1.0,0.5270731,0.4107741,0.04480408,0.0,0.0,0.01734875
3862.7,2.625999928,67.8574,0.01280295,0.001755,1.0,0.565048,0.3996081,0.02254098,0.0,0.0,0.01280295
3862.8,2.627000093,68.3932,0.009915779,0.001426,1.0,0.6100451,0.3800391,0.0,0.0,0.0,0.009915779
3862.9,2.622999907,69.0546,0.01026353,0.001462,1.0,0.6453614,0.3443751,0.0,0.0,0.0,0.01026353
3863.0,2.602999926,69.8052,0.01830112,0.002604,1.0,0.6972911,0.2844077,0.0,0.0,0.0,0.01830112
3863.1,2.575999975,70.7039,0.03295612,0.007458,1.0,0.7164565,0.2505873,0.0,0.0,0.0,0.03295612
3863.2,2.576999903,71.7516,0.03611118,0.009353,1.0,0.749681,0.2142078,0.0,0.0,0.0,0.03611118
3863.3,2.608999968,72.926,0.02513713,0.004254,1.0,0.7735846,0.2012783,0.0,0.0,0.0,0.02513713
3863.4,2.619999886,74.4353,0.000365695,0.000719,1.0,0.7768605,0.2227738,0.0,0.0,0.0,0.000365695
3863.5,2.611000061,76.1253,0.01564034,0.002151,1.0,0.7358857,0.2484739,0.0,0.0,0.0,0.01564034
3863.6,2.611000061,77.9623,0.01907382,0.002753,1.0,0.7929342,0.187992,0.0,0.0,0.0,0.01907382
3863.7,2.615999937,79.8084,0.0,0.0007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3863.8,2.631000042,81.387,0.0,0.0007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3863.9,2.556999922,82.7021,0.0,0.0007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3864.0,2.413000107,83.0017,0.0,0.0007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3864.1,2.289000034,82.7214,0.0,0.0007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3864.2,2.332999945,81.7739,0.0,0.0007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3864.3,2.526000023,79.9115,0.0,0.0007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3864.4,2.619999886,77.815,0.0,0.0007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3864.5,2.635999918,75.4759,0.0,0.0007,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3864.6,2.628999949,73.3148,0.02379121,0.003862,1.0,0.7270208,0.249188,0.0,0.0,0.0,0.02379121
3864.7,2.619999886,71.3882,0.03286574,0.007409,1.0,0.6569097,0.3102245,0.0,0.0,0.0,0.03286574
3864.8,2.630000114,69.8372,0.03313406,0.007554,1.0,0.5897574,0.3771085,0.0,0.0,0.0,0.03313406
3864.9,2.625999928,68.8475,0.0355436,0.00898,1.0,0.5166648,0.4477916,0.0,0.0,0.0,0.0355436
3865.0,2.598999977,68.1368,0.04312358,0.015474,1.0,0.4501005,0.506776,0.0,0.0,0.0,0.04312358
3865.1,2.594000101,67.7981,0.03993747,0.01231,1.0,0.4239598,0.5361028,0.0,0.0,0.0,0.03993747
3865.2,2.588000059,67.7283,0.04798454,0.021935999,1.0,0.3748522,0.5771632,0.0,0.0,0.0,0.04798454
3865.3,2.549000025,67.776,0.07045893,0.110119998,1.0,0.2936676,0.6358735,0.0,0.0,0.0,0.07045893
3865.4,2.494999886,67.95,0.1056159,1.374009013,1.0,0.1355897,0.7587945,0.0,0.0,0.0,0.1056159
3865.5,2.461999893,68.1599,0.1215377,4.309232235,1.0,0.06154937,0.8169129,0.0,0.0,0.0,0.1215377
3865.6,2.457000017,68.3741,0.1238169,5.075302124,1.0,0.04539052,0.8171149,0.01367761,0.0,0.0,0.1238169
3865.7,2.459000111,68.5577,0.1198432,3.815664053,1.0,0.06971648,0.7947124,0.01572794,0.0,0.0,0.1198432
3865.8,2.480000019,68.6811,0.1075171,1.574944973,1.0,0.1351306,0.7572473,0.000105041,0.0,0.0,0.1075171
3865.9,2.503000021,68.7641,0.09618404,0.698109984,1.0,0.1770068,0.7268091,0.0,0.0,0.0,0.09618404
3866.0,2.507999897,68.7794,0.09600543,0.689216018,1.0,0.1798435,0.7241511,0.0,0.0,0.0,0.09600543
3866.1,2.486999989,68.7706,0.1063345,1.446756005,1.0,0.1467094,0.7469562,0.0,0.0,0.0,0.1063345
3866.2,2.47300005,68.7496,0.1105038,1.951583028,1.0,0.101988,0.7875081,0.0,0.0,0.0,0.1105038
3866.3,2.482000113,68.7381,0.1114044,2.081923962,1.0,0.08131229,0.8072833,0.0,0.0,0.0,0.1114044
3866.4,2.470999956,68.749,0.1203173,3.947774887,1.0,0.03819229,0.8224813,0.01900901,0.0,0.0,0.1203173
3866.5,2.451999903,68.777,0.1284027,7.05402422,1.0,0.0167178,0.8376707,0.01720875,0.0,0.0,0.1284027
3866.6,2.434999943,68.8313,0.1330556,9.851593971,1.0,0.0193003,0.8476441,0.0,0.0,0.0,0.1330556
3866.7,2.421000004,68.8823,0.1419861,18.70429039,1.0,0.0,0.8580139,0.0,0.0,0.0,0.1419861
3866.8,2.424000025,68.9299,0.1407814,17.15459061,1.0,0.0,0.8592186,0.0,0.0,0.0,0.1407814
3866.9,2.434000015,68.9392,0.1363133,12.4472599,1.0,0.01434994,0.8493367,0.0,0.0,0.0,0.1363133
3867.0,2.438999891,68.9228,0.1328883,9.733962059,1.0,0.02447075,0.8426409,0.0,0.0,0.0,0.1328883
3867.1,2.441999912,68.8805,0.1312106,8.629439354,1.0,0.02117101,0.8476184,0.0,0.0,0.0,0.1312106
3867.2,2.440000057,68.7957,0.1334268,10.11763,1.0,0.0,0.8665732,0.0,0.0,0.0,0.1334268
3867.3,2.441999912,68.7,0.1301527,7.998325825,1.0,0.01625701,0.8535903,0.0,0.0,0.0,0.1301527
3867.4,2.453999996,68.5922,0.1237971,5.068102837,1.0,0.05068499,0.8255179,0.0,0.0,0.0,0.1237971
3867.5,2.457000017,68.4812,0.1232206,4.862614155,1.0,0.05697287,0.8198065,0.0,0.0,0.0,0.1232206
3867.6,2.461999893,68.3704,0.1213772,4.259863853,1.0,0.05489996,0.8237228,0.0,0.0,0.0,0.1213772
3867.7,2.459000111,68.2602,0.1225065,4.61962986,1.0,0.04871779,0.8287756,0.0,0.0,0.0,0.1225065
3867.8,2.446000099,68.1502,0.125425,5.696370125,1.0,0.05807546,0.8164995,0.0,0.0,0.0,0.125425
3867.9,2.441999912,68.0401,0.1249161,5.492031097,1.0,0.06458259,0.8105013,0.0,0.0,0.0,0.1249161
3868.0,2.461999893,67.9296,0.1165194,3.005659103,1.0,0.09672977,0.7867509,0.0,0.0,0.0,0.1165194
3868.1,2.477999926,67.8206,0.1108343,1.998440981,1.0,0.1066929,0.7824728,0.0,0.0,0.0,0.1108343
3868.2,2.482000113,67.7146,0.1060046,1.412899017,1.0,0.1169984,0.7769969,0.0,0.0,0.0,0.1060046
3868.3,2.48300004,67.615,0.1051356,1.327445984,1.0,0.1178985,0.7769659,0.0,0.0,0.0,0.1051356
3868.4,2.483999968,67.528,0.1024734,1.096513033,1.0,0.1104506,0.7870761,0.0,0.0,0.0,0.1024734
3868.5,2.479000092,67.4496,0.1091038,1.764968038,1.0,0.06498171,0.8259145,0.0,0.0,0.0,0.1091038
3868.6,2.470999956,67.3856,0.1150651,2.707676888,1.0,0.05586022,0.8290747,0.0,0.0,0.0,0.1150651
3868.7,2.457000017,67.3411,0.1195253,3.729552984,1.0,0.05291469,0.8275601,0.0,0.0,0.0,0.1195253
3868.8,2.460999966,67.3127,0.117391,3.199748039,1.0,0.04341405,0.8391949,0.0,0.0,0.0,0.117391
3868.9,2.470999956,67.3185,0.1121844,2.201826096,1.0,0.06976004,0.8180556,0.0,0.0,0.0,0.1121844
3869.0,2.48300004,67.3693,0.1070075,1.518368006,1.0,0.09943832,0.7935542,0.0,0.0,0.0,0.1070075
3869.1,2.467000008,67.4535,0.118264,3.406683922,1.0,0.07330626,0.8084298,0.0,0.0,0.0,0.118264
3869.2,2.451999903,67.6051,0.1236147,5.002151012,1.0,0.04724943,0.8291359,0.0,0.0,0.0,0.1236147
3869.3,2.464999914,67.8043,0.1151968,2.733413935,1.0,0.04404769,0.8407555,0.0,0.0,0.0,0.1151968
3869.4,2.482000113,68.0352,0.1126044,2.269233942,1.0,0.06547751,0.8219181,0.0,0.0,0.0,0.1126044
3869.5,2.463999987,68.3028,0.1215787,4.321928024,1.0,0.06231536,0.816106,0.0,0.0,0.0,0.1215787
3869.6,2.434000015,68.5619,0.1348055,11.17026043,1.0,0.0,0.8651945,0.0,0.0,0.0,0.1348055
3869.7,2.421000004,68.8094,0.1383124,14.36820984,1.0,0.0,0.8616876,0.0,0.0,0.0,0.1383124
3869.8,2.410000086,68.9771,0.1407289,17.09008026,1.0,0.0,0.8592711,0.0,0.0,0.0,0.1407289
3869.9,2.414999962,69.0578,0.1434206,20.73321915,1.0,0.0,0.8565794,0.0,0.0,0.0,0.1434206
3870.0,2.427999973,69.0613,0.1377619,13.81144047,1.0,0.0,0.8517765,0.01046158,0.0,0.0,0.1377619
3870.1,2.446000099,68.8557,0.1340345,10.56881046,1.0,0.006419715,0.8442743,0.01527151,0.0,0.0,0.1340345
3870.2,2.447000027,68.5441,0.1355875,11.81532001,1.0,0.04020677,0.8242057,0.0,0.0,0.0,0.1355875
3870.3,2.436000109,68.1245,0.1333241,10.04329967,1.0,0.0429403,0.8237356,0.0,0.0,0.0,0.1333241
3870.4,2.437000036,67.5666,0.1212009,4.206293106,1.0,0.08618929,0.7926098,0.0,0.0,0.0,0.1212009
3870.5,2.471999884,66.9997,0.1014025,1.015373945,1.0,0.1779548,0.6863725,0.03427024,0.0,0.0,0.1014025
3870.6,2.536999941,66.4265,0.077646,0.184478,1.0,0.2422244,0.6159284,0.06420118,0.0,0.0,0.077646
3870.7,2.553999901,65.978,0.07039862,0.109644003,1.0,0.2439248,0.6344349,0.05124161,0.0,0.0,0.07039862
3870.8,2.562000036,65.6355,0.06352554,0.066941999,1.0,0.2413995,0.6387015,0.05637346,0.0,0.0,0.06352554
3870.9,2.559000015,65.4368,0.06319629,0.065378003,1.0,0.2520367,0.6607049,0.02406208,0.0,0.0,0.06319629
3871.0,2.548000097,65.4715,0.06999514,0.106513999,1.0,0.2244228,0.7055821,0.0,0.0,0.0,0.06999514
3871.1,2.528000116,65.6139,0.07935728,0.208592996,1.0,0.1969989,0.7236438,0.0,0.0,0.0,0.07935728
3871.2,2.516000032,65.8937,0.08068691,0.229485005,1.0,0.2264763,0.6928368,0.0,0.0,0.0,0.08068691
3871.3,2.520999908,66.2637,0.07461417,0.148395002,1.0,0.2366953,0.6886905,0.0,0.0,0.0,0.07461417
3871.4,2.529000044,66.6549,0.07045798,0.110113002,1.0,0.2450264,0.6845157,0.0,0.0,0.0,0.07045798
3871.5,2.51699996,67.0517,0.08175132,0.247707993,1.0,0.2332545,0.6658617,0.01913248,0.0,0.0,0.08175132
3871.6,2.512000084,67.404,0.08411762,0.293574005,1.0,0.2108213,0.705061,0.0,0.0,0.0,0.08411762
3871.7,2.502000093,67.7227,0.0857361,0.329744995,1.0,0.2060979,0.7081661,0.0,0.0,0.0,0.0857361
3871.8,2.494999886,67.9799,0.08981191,0.441828996,1.0,0.2123177,0.6978704,0.0,0.0,0.0,0.08981191
3871.9,2.486999989,68.1748,0.08999851,0.447786987,1.0,0.1793581,0.7306434,0.0,0.0,0.0,0.08999851
3872.0,2.48300004,68.3306,0.0985364,0.826543987,1.0,0.174843,0.6960816,0.030539,0.0,0.0,0.0985364
3872.1,2.483999968,68.4239,0.1001661,0.929131985,1.0,0.1780482,0.6873934,0.03439231,0.0,0.0,0.1001661
3872.2,2.469000101,68.4719,0.1050026,1.314823985,1.0,0.1497587,0.7178391,0.02739962,0.0,0.0,0.1050026
3872.3,2.48300004,68.492,0.1036268,1.191167951,1.0,0.1506158,0.7179561,0.02780129,0.0,0.0,0.1036268
3872.4,2.49000001,68.4755,0.09581129,0.67967701,1.0,0.1942422,0.6898856,0.02006086,0.0,0.0,0.09581129
3872.5,2.486999989,68.4493,0.09508595,0.645190001,1.0,0.2016868,0.6542994,0.04892777,0.0,0.0,0.09508595
3872.6,2.499000072,68.4184,0.08788836,0.384840995,1.0,0.2704788,0.6174423,0.0241906,0.0,0.0,0.08788836
3872.7,2.502000093,68.394,0.0738137,0.140108004,1.0,0.3423927,0.5837936,0.0,0.0,0.0,0.0738137
3872.8,2.499000072,68.3782,0.06405166,0.069518998,1.0,0.4302297,0.5057186,0.0,0.0,0.0,0.06405166
3872.9,2.512000084,68.3693,0.0495623,0.024567001,1.0,0.5404822,0.4099555,0.0,0.0,0.0,0.0495623
3873.0,2.578999996,68.3727,0.02542734,0.004344,1.0,0.6173886,0.357184,0.0,0.0,0.0,0.02542734
3873.1,2.625999928,68.3836,0.000339749,0.000717,1.0,0.6917385,0.3079217,0.0,0.0,0.0,0.000339749
3873.2,2.628000021,68.4012,0.01326688,0.001814,1.0,0.6652645,0.3214686,0.0,0.0,0.0,0.01326688
3873.3,2.627000093,68.4336,0.01434422,0.00196,1.0,0.6770072,0.3086486,0.0,0.0,0.0,0.01434422
3873.4,2.628000021,68.4685,0.000384568,0.00072,1.0,0.7073805,0.2922349,0.0,0.0,0.0,0.000384568
3873.5,2.637000084,68.5059,0.000333886,0.000717,1.0,0.6969252,0.3027409,0.0,0.0,0.0,0.000333886
3873.6,2.625,68.5285,0.02181401,0.003351,1.0,0.6327676,0.3454185,0.0,0.0,0.0,0.02181401
3873.7,2.628999949,68.5408,0.02118401,0.003203,1.0,0.6220822,0.3567338,0.0,0.0,0.0,0.02118401
3873.8,2.630000114,68.5408,0.02227932,0.003465,1.0,0.5784869,0.3992337,0.0,0.0,0.0,0.02227932
3873.9,2.618000031,68.5492,0.02484998,0.004167,1.0,0.5781289,0.3970211,0.0,0.0,0.0,0.02484998
3874.0,2.595000029,68.592,0.02820935,0.005304,1.0,0.5714015,0.4003892,0.0,0.0,0.0,0.02820935
3874.1,2.582000017,68.6861,0.03918826,0.011666,1.0,0.5452071,0.4156046,0.0,0.0,0.0,0.03918826
3874.2,2.578000069,68.9225,0.03856894,0.011158,1.0,0.5156462,0.4457849,0.0,0.0,0.0,0.03856894
3874.3,2.588000059,69.2396,0.03696146,0.009942,1.0,0.5236804,0.4393581,0.0,0.0,0.0,0.03696146
3874.4,2.595000029,69.6691,0.03265479,0.007298,1.0,0.5474014,0.4199438,0.0,0.0,0.0,0.03265479
3874.5,2.609999895,70.1609,0.02358941,0.003807,1.0,0.5940856,0.3823251,0.0,0.0,0.0,0.02358941
3874.6,2.61500001,70.636,0.02253524,0.003529,1.0,0.6999782,0.2774865,0.0,0.0,0.0,0.02253524
3874.7,2.631999969,71.0414,0.00979277,0.001414,1.0,0.7866725,0.2035347,0.0,0.0,0.0,0.00979277
3874.8,2.635999918,71.2377,0.0001,0.000705,1.0,0.7922956,0.2076044,0.0,0.0,0.0,0.0001
3874.9,2.627000093,71.2888,0.01018321,0.001454,1.0,0.7964222,0.1933946,0.0,0.0,0.0,0.01018321
3875.0,2.627000093,71.088,0.02313142,0.003684,1.0,0.8432279,0.1336407,0.0,0.0,0.0,0.02313142
3875.1,2.657000065,70.7024,0.02140393,0.003254,1.0,0.8389852,0.1396109,0.0,0.0,0.0,0.02140393
3875.2,2.677999973,70.2357,0.01583269,0.002181,1.0,0.8503731,0.1337942,0.0,0.0,0.0,0.01583269
3875.3,2.681999922,69.7227,0.000177488,0.000709,1.0,0.8804343,0.1193882,0.0,0.0,0.0,0.000177488
3875.4,2.684000015,69.3141,0.0001,0.000705,1.0,0.8088529,0.1778082,0.01323884,0.0,0.0,0.0001
3875.5,2.677999973,68.9996,0.0001,0.000705,1.0,0.7939566,0.2059434,0.0,0.0,0.0,0.0001
3875.6,2.66899991,68.9277,0.0001,0.000705,1.0,0.8266187,0.1732813,0.0,0.0,0.0,0.0001
3875.7,2.654999971,69.0429,0.0001,0.000705,1.0,0.8407752,0.1354664,0.02365842,0.0,0.0,0.0001
3875.8,2.654999971,69.2886,0.0001,0.000705,1.0,0.8114029,0.1090874,0.07940973,0.0,0.0,0.0001
3875.9,2.663000107,69.7122,0.0001,0.000705,1.0,0.801524,0.1109535,0.08742249,0.0,0.0,0.0001
3876.0,2.667000055,70.1757,0.0001,0.000705,1.0,0.836258,0.1001366,0.06350538,0.0,0.0,0.0001
3876.1,2.680999994,70.6652,0.0001,0.000705,1.0,0.8761998,0.1031265,0.02057372,0.0,0.0,0.0001
3876.2,2.690000057,71.1174,0.0001,0.000705,1.0,0.8749184,0.1249816,0.0,0.0,0.0,0.0001
3876.3,2.670000076,71.5104,0.000103941,0.000705,1.0,0.8707213,0.1291748,0.0,0.0,0.0,0.000103941
3876.4,2.651000023,71.8505,0.000158391,0.000708,1.0,0.8663604,0.1334812,0.0,0.0,0.0,0.000158391
3876.5,2.644000053,72.0421,0.00026384,0.000713,1.0,0.8905544,0.1091817,0.0,0.0,0.0,0.00026384
3876.6,2.648000002,72.1484,0.000225235,0.000711,1.0,0.8914418,0.1083329,0.0,0.0,0.0,0.000225235
3876.7,2.660000086,72.1653,0.00217397,0.000818,1.0,0.8674817,0.1303443,0.0,0.0,0.0,0.00217397
3876.8,2.644999981,72.0045,0.000275022,0.000714,1.0,0.8558426,0.1438824,0.0,0.0,0.0,0.000275022
3876.9,2.635999918,71.7659,0.000380931,0.000719,1.0,0.8707128,0.1289063,0.0,0.0,0.0,0.000380931
3877.0,2.627000093,71.4367,0.0209536,0.003151,1.0,0.8181224,0.1609239,0.0,0.0,0.0,0.0209536
3877.1,2.617000103,71.0217,0.03517763,0.008747,1.0,0.69164,0.2185585,0.05462391,0.0,0.0,0.03517763
3877.2,2.614000082,70.6017,0.04486761,0.017538,1.0,0.6490417,0.1885452,0.1175455,0.0,0.0,0.04486761
3877.3,2.615999937,70.186,0.03914919,0.011633,1.0,0.625071,0.2936621,0.04211775,0.0,0.0,0.03914919
3877.4,2.622999907,69.8558,0.03017637,0.006109,1.0,0.5811719,0.3723773,0.01627444,0.0,0.0,0.03017637
3877.5,2.592999935,69.5846,0.0435179,0.015918,1.0,0.5007939,0.4556882,0.0,0.0,0.0,0.0435179
3877.6,2.552000046,69.4009,0.06836212,0.094731003,1.0,0.3707671,0.5608708,0.0,0.0,0.0,0.06836212
3877.7,2.549999952,69.2912,0.08496217,0.311924011,1.0,0.2608695,0.6541684,0.0,0.0,0.0,0.08496217
3877.8,2.539000034,69.197,0.0979819,0.79428798,1.0,0.2002421,0.701776,0.0,0.0,0.0,0.0979819
3877.9,2.457999945,69.1008,0.1317058,8.941734314,1.0,0.08897977,0.7793144,0.0,0.0,0.0,0.1317058
3878.0,2.421999931,68.9451,0.140879,17.27528,1.0,0.05521376,0.8039072,0.0,0.0,0.0,0.140879
3878.1,2.430000067,68.7517,0.1321169,9.209528923,1.0,0.0624677,0.8054155,0.0,0.0,0.0,0.1321169
3878.2,2.444999933,68.497,0.1255874,5.76318121,1.0,0.06549627,0.8089163,0.0,0.0,0.0,0.1255874
3878.3,2.446000099,68.2293,0.1227222,4.691711903,1.0,0.0439237,0.8333541,0.0,0.0,0.0,0.1227222
